"est";"id";"scientificName";"names_wo_author"
"MG";9686;"Miconia cinerascens Miq.";"Miconia cinerascens"
"MG";9688;"Miconia cinnamomifolia (DC.) Naudin";"Miconia cinnamomifolia"
"MG";9689;"Miconia collatata Wurdack";"Miconia collatata"
"MG";9691;"Miconia cubatanensis Hoehne";"Miconia cubatanensis"
"MG";9692;"Miconia cuspidata Naudin";"Miconia cuspidata"
"MG";9696;"Miconia discolor DC.";"Miconia discolor"
"MG";9698;"Miconia dodecandra Cogn.";"Miconia dodecandra"
"MG";9702;"Miconia elegans Cogn.";"Miconia elegans"
"MG";9703;"Miconia fasciculata Gardner";"Miconia fasciculata"
"MG";9704;"Miconia flammea Casar.";"Miconia flammea"
"MG";9706;"Miconia formosa Cogn.";"Miconia formosa"
"MG";9710;"Miconia hirtella Cogn.";"Miconia hirtella"
"MG";9711;"Miconia holosericea (L.) DC.";"Miconia holosericea"
"MG";9712;"Miconia hyemalis A.St.-Hil. & Naudin";"Miconia hyemalis"
"MG";9714;"Miconia ibaguensis (Bonpl.) Triana";"Miconia ibaguensis"
"MG";9716;"Miconia inconspicua Miq.";"Miconia inconspicua"
"MG";9720;"Miconia kriegeriana Baumgratz & Chiaveg.";"Miconia kriegeriana"
"MG";9724;"Miconia latecrenata (DC.) Naudin";"Miconia latecrenata"
"MG";9725;"Miconia lepidota DC.";"Miconia lepidota"
"MG";9726;"Miconia ligustroides (DC.) Naudin";"Miconia ligustroides"
"MG";9727;"Miconia longicuspis Cogn.";"Miconia longicuspis"
"MG";9729;"Miconia lymanii Wurdack";"Miconia lymanii"
"MG";9730;"Miconia mellina DC.";"Miconia mellina"
"MG";9732;"Miconia minutiflora (Bonpl.) DC.";"Miconia minutiflora"
"MG";9733;"Miconia mirabilis (Aubl.) L.O.Williams";"Miconia mirabilis"
"MG";9734;"Miconia molesta Cogn.";"Miconia molesta"
"MG";9737;"Miconia nervosa (Sm.) Triana";"Miconia nervosa"
"MG";9740;"Miconia organensis Gardner";"Miconia organensis"
"MG";9743;"Miconia paniculata (DC.) Naudin";"Miconia paniculata"
"MG";9745;"Miconia petroniana Cogn. & Saldanha";"Miconia petroniana"
"MG";9746;"Miconia petropolitana Cogn.";"Miconia petropolitana"
"MG";9749;"Miconia polyandra Gardner";"Miconia polyandra"
"MG";9750;"Miconia prasina (Sw.) DC.";"Miconia prasina"
"MG";9754;"Miconia pusilliflora (DC.) Naudin";"Miconia pusilliflora"
"MG";9757;"Miconia racemifera (DC.) Triana";"Miconia racemifera"
"MG";9762;"Miconia rufipila Triana";"Miconia rufipila"
"MG";9764;"Miconia sellowiana Naudin";"Miconia sellowiana"
"MG";9765;"Miconia serrulata (DC.) Naudin";"Miconia serrulata"
"MG";9766;"Miconia setosociliata Cogn.";"Miconia setosociliata"
"MG";9767;"Miconia shepherdii R.Goldenb. & Reginato";"Miconia shepherdii"
"MG";9768;"Miconia speciosa (A.St.-Hil. & Naudin) Naudin";"Miconia speciosa"
"MG";9770;"Miconia staminea (Desr.) DC.";"Miconia staminea"
"MG";9772;"Miconia tentaculifera Naudin";"Miconia tentaculifera"
"MG";9773;"Miconia theaezans (Bonpl.) Cogn.";"Miconia theaezans"
"MG";9774;"Miconia tomentosa (Rich.) D.Don";"Miconia tomentosa"
"MG";9775;"Miconia trianae Cogn.";"Miconia trianae"
"MG";9776;"Miconia tristis Spring";"Miconia tristis"
"MG";9777;"Miconia urophylla DC.";"Miconia urophylla"
"MG";9778;"Miconia valtheri Naudin";"Miconia valtheri"
"MG";9779;"Miconia willdenowii Klotzsch ex Naudin";"Miconia willdenowii"
"MG";9786;"Microlicia cordata (Spreng.) Cham.";"Microlicia cordata"
"MG";9817;"Mouriri chamissoana Cogn.";"Mouriri chamissoana"
"MG";9819;"Mouriri glazioviana Cogn.";"Mouriri glazioviana"
"MG";9820;"Mouriri guianensis Aubl.";"Mouriri guianensis"
"MG";9823;"Mouriri regeliana Cogn.";"Mouriri regeliana"
"MG";9842;"Ossaea suprabasalis R.Goldenb. & Reginato";"Ossaea suprabasalis"
"MG";9847;"Pleiochiton crassifolium A.Gray";"Pleiochiton crassifolium"
"MG";9873;"Siphanthera foliosa (Naudin) Wurdack";"Siphanthera foliosa"
"MG";9888;"Tibouchina caldensis Cogn.";"Tibouchina caldensis"
"MG";9890;"Tibouchina castellensis Brade";"Tibouchina castellensis"
"MG";9898;"Tibouchina cordifolia Cogn.";"Tibouchina cordifolia"
"MG";9903;"Tibouchina divaricata Cogn.";"Tibouchina divaricata"
"MG";9904;"Tibouchina dubia (Cham.) Cogn.";"Tibouchina dubia"
"MG";9907;"Tibouchina elegans (Gardner) Cogn.";"Tibouchina elegans"
"MG";9908;"Tibouchina estrellensis (Raddi) Cogn.";"Tibouchina estrellensis"
"MG";9953;"Tibouchina radula Markgr.";"Tibouchina radula"
"MG";9982;"Trembleya laniflora (D.Don) Cogn.";"Trembleya laniflora"
"MG";9983;"Trembleya parviflora (D.Don) Cogn.";"Trembleya parviflora"
"MG";9984;"Trembleya pentagona Naudin";"Trembleya pentagona"
"MG";9988;"Cabralea canjerana (Vell.) Mart.";"Cabralea canjerana"
"MG";9990;"Cedrela fissilis Vell.";"Cedrela fissilis"
"MG";9992;"Cedrela odorata L.";"Cedrela odorata"
"MG";9995;"Guarea guidonia (L.) Sleumer";"Guarea guidonia"
"MG";9996;"Guarea kunthiana A.Juss.";"Guarea kunthiana"
"MG";9997;"Guarea macrophylla Vahl";"Guarea macrophylla"
"MG";10001;"Trichilia catigua A.Juss.";"Trichilia catigua"
"MG";10002;"Trichilia clausseni C.DC.";"Trichilia clausseni"
"MG";10003;"Trichilia elegans A.Juss.";"Trichilia elegans"
"MG";10004;"Trichilia emarginata (Turcz.) C.DC.";"Trichilia emarginata"
"MG";10006;"Trichilia hirta L.";"Trichilia hirta"
"MG";10007;"Trichilia lepidota Mart.";"Trichilia lepidota"
"MG";10008;"Trichilia magnifoliola T.D.Penn.";"Trichilia magnifoliola"
"MG";10011;"Trichilia pallida Sw.";"Trichilia pallida"
"MG";10013;"Trichilia pseudostipularis (A.Juss.) C.DC.";"Trichilia pseudostipularis"
"MG";10015;"Trichilia ramalhoi Rizzini";"Trichilia ramalhoi"
"MG";10016;"Trichilia silvatica C.DC.";"Trichilia silvatica"
"MG";10017;"Trichilia tetrapetala C.DC.";"Trichilia tetrapetala"
"MG";10062;"Hennecartia omphalandra J.Poiss.";"Hennecartia omphalandra"
"MG";10064;"Macropeplus dentatus (Perkins) I.Santos & Peixoto";"Macropeplus dentatus"
"MG";10066;"Macropeplus ligustrinus (Tul.) Perkins";"Macropeplus ligustrinus"
"MG";10072;"Mollinedia argyrogyna Perkins";"Mollinedia argyrogyna"
"MG";10077;"Mollinedia clavigera Tul.";"Mollinedia clavigera"
"MG";10081;"Mollinedia elegans Tul.";"Mollinedia elegans"
"MG";10085;"Mollinedia glabra (Spreng.) Perkins";"Mollinedia glabra"
"MG";10097;"Mollinedia oligantha Perkins";"Mollinedia oligantha"
"MG";10101;"Mollinedia schottiana (Spreng.) Perkins";"Mollinedia schottiana"
"MG";10104;"Mollinedia triflora (Spreng.) Tul.";"Mollinedia triflora"
"MG";10106;"Mollinedia widgrenii A.DC.";"Mollinedia widgrenii"
"MG";10109;"Brosimum glaziovii Taub.";"Brosimum glaziovii"
"MG";10110;"Brosimum guianense (Aubl.) Huber";"Brosimum guianense"
"MG";10111;"Brosimum lactescens (S.Moore) C.C.Berg";"Brosimum lactescens"
"MG";10113;"Clarisia ilicifolia (Spreng.) Lanj. & Rossberg";"Clarisia ilicifolia"
"MG";10138;"Ficus arpazusa Casar.";"Ficus arpazusa"
"MG";10139;"Ficus bahiensis C.C.Berg & Carauta";"Ficus bahiensis"
"MG";10140;"Ficus cestrifolia Schott ex Spreng.";"Ficus cestrifolia"
"MG";10144;"Ficus lagoensis C.C.Berg & Carauta";"Ficus lagoensis"
"MG";10145;"Ficus laureola Warb. ex C.C.Berg & Carauta";"Ficus laureola"
"MG";10151;"Ficus trigona L.f.";"Ficus trigona"
"MG";10152;"Ficus adhatodifolia Schott in Spreng.";"Ficus adhatodifolia"
"MG";10154;"Ficus calyptroceras (Miq.) Miq.";"Ficus calyptroceras"
"MG";10155;"Ficus castellviana Dugand";"Ficus castellviana"
"MG";10157;"Ficus clusiifolia Schott";"Ficus clusiifolia"
"MG";10158;"Ficus cyclophylla (Miq.) Miq.";"Ficus cyclophylla"
"MG";10160;"Ficus enormis Mart. ex Miq.";"Ficus enormis"
"MG";10161;"Ficus eximia Schott";"Ficus eximia"
"MG";10162;"Ficus gomelleira Kunth";"Ficus gomelleira"
"MG";10163;"Ficus guaranitica Chodat";"Ficus guaranitica"
"MG";10165;"Ficus hirsuta Schott";"Ficus hirsuta"
"MG";10166;"Ficus holosericea Schott";"Ficus holosericea"
"MG";10168;"Ficus luschnathiana (Miq.) Miq.";"Ficus luschnathiana"
"MG";10172;"Ficus obtusifolia Kunth";"Ficus obtusifolia"
"MG";10173;"Ficus obtusiuscula (Miq.) Miq.";"Ficus obtusiuscula"
"MG";10174;"Ficus organensis (Miq.) Miq.";"Ficus organensis"
"MG";10176;"Ficus pertusa L.f.";"Ficus pertusa"
"MG";10177;"Ficus pulchella Schott";"Ficus pulchella"
"MG";10179;"Ficus tomentella (Miq.) Miq.";"Ficus tomentella"
"MG";10183;"Helicostylis tomentosa (Poepp. & Endl.) Rusby";"Helicostylis tomentosa"
"MG";10186;"Maclura tinctoria (L.) D.Don ex Steud.";"Maclura tinctoria"
"MG";10189;"Pseudolmedia laevigata Trécul";"Pseudolmedia laevigata"
"MG";10192;"Sorocea guilleminiana Gaudich.";"Sorocea guilleminiana"
"MG";10193;"Sorocea hilarii Gaudich.";"Sorocea hilarii"
"MG";10198;"Virola bicuhyba (Schott ex Spreng.) Warb.";"Virola bicuhyba"
"MG";10199;"Virola gardneri (A.DC.) Warb.";"Virola gardneri"
"MG";10200;"Virola officinalis Warb.";"Virola officinalis"
"MG";10225;"Myrsine balansae (Mez) Otegui";"Myrsine balansae"
"MG";10228;"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.";"Myrsine coriacea"
"MG";10232;"Myrsine guianensis (Aubl.) Kuntze";"Myrsine guianensis"
"MG";10235;"Myrsine lineata (Mez) Imkhan.";"Myrsine lineata"
"MG";10239;"Myrsine parvula (Mez) Otegui";"Myrsine parvula"
"MG";10242;"Myrsine umbellata Mart.";"Myrsine umbellata"
"MG";10243;"Myrsine venosa A.DC.";"Myrsine venosa"
"MG";10258;"Accara elegans (DC.) Landrum";"Accara elegans"
"MG";10262;"Blepharocalyx salicifolius (Kunth) O.Berg";"Blepharocalyx salicifolius"
"MG";10312;"Campomanesia dichotoma (O.Berg) Mattos";"Campomanesia dichotoma"
"MG";10314;"Campomanesia eugenioides (Cambess.) D.Legrand ex Landrum";"Campomanesia eugenioides"
"MG";10315;"Campomanesia guaviroba (DC.) Kiaersk.";"Campomanesia guaviroba"
"MG";10316;"Campomanesia guazumifolia (Cambess.) O.Berg";"Campomanesia guazumifolia"
"MG";10318;"Campomanesia laurifolia Gardner";"Campomanesia laurifolia"
"MG";10319;"Campomanesia lineatifolia Ruiz & Pav.";"Campomanesia lineatifolia"
"MG";10324;"Campomanesia phaea (O.Berg) Landrum";"Campomanesia phaea"
"MG";10325;"Campomanesia prosthecesepala Kiaersk.";"Campomanesia prosthecesepala"
"MG";10326;"Campomanesia pubescens (Mart. ex DC.) O.Berg";"Campomanesia pubescens"
"MG";10329;"Campomanesia rufa (O.Berg) Nied.";"Campomanesia rufa"
"MG";10330;"Campomanesia schlechtendaliana (O.Berg) Nied.";"Campomanesia schlechtendaliana"
"MG";10331;"Campomanesia sessiliflora (O.Berg) Mattos";"Campomanesia sessiliflora"
"MG";10332;"Campomanesia simulans M.L.Kawas.";"Campomanesia simulans"
"MG";10333;"Campomanesia velutina (Cambess.) O.Berg";"Campomanesia velutina"
"MG";10335;"Campomanesia xanthocarpa (Mart.) O.Berg";"Campomanesia xanthocarpa"
"MG";10339;"Eugenia acutata Miq.";"Eugenia acutata"
"MG";10342;"Eugenia angelyana Mattos";"Eugenia angelyana"
"MG";10343;"Eugenia apiocarpa O.Berg";"Eugenia apiocarpa"
"MG";10352;"Eugenia batingabranca Sobral";"Eugenia batingabranca"
"MG";10359;"Eugenia brasiliensis Lam.";"Eugenia brasiliensis"
"MG";10364;"Eugenia candolleana DC.";"Eugenia candolleana"
"MG";10368;"Eugenia cavalcanteana Mattos";"Eugenia cavalcanteana"
"MG";10369;"Eugenia cerasiflora Miq.";"Eugenia cerasiflora"
"MG";10372;"Eugenia chlorophylla O.Berg";"Eugenia chlorophylla"
"MG";10386;"Eugenia dodonaeifolia Cambess.";"Eugenia dodonaeifolia"
"MG";10388;"Eugenia dysenterica (Mart.) DC.";"Eugenia dysenterica"
"MG";10389;"Eugenia egensis DC.";"Eugenia egensis"
"MG";10390;"Eugenia ellipsoidea Kiaersk.";"Eugenia ellipsoidea"
"MG";10393;"Eugenia excoriata O.Berg";"Eugenia excoriata"
"MG";10398;"Eugenia flamingensis O.Berg";"Eugenia flamingensis"
"MG";10399;"Eugenia flavescens DC.";"Eugenia flavescens"
"MG";10400;"Eugenia florida DC.";"Eugenia florida"
"MG";10401;"Eugenia francavilleana O.Berg";"Eugenia francavilleana"
"MG";10409;"Eugenia grazielae Mattos & D.Legrand";"Eugenia grazielae"
"MG";10411;"Eugenia handroana D.Legrand";"Eugenia handroana"
"MG";10414;"Eugenia hiemalis Cambess.";"Eugenia hiemalis"
"MG";10419;"Eugenia involucrata DC.";"Eugenia involucrata"
"MG";10425;"Eugenia itajurensis Cambess.";"Eugenia itajurensis"
"MG";10431;"Eugenia lagoensis Kiaersk.";"Eugenia lagoensis"
"MG";10432;"Eugenia lambertiana DC.";"Eugenia lambertiana"
"MG";10433;"Eugenia laruotteana Cambess.";"Eugenia laruotteana"
"MG";10435;"Eugenia leonorae Mattos";"Eugenia leonorae"
"MG";10436;"Eugenia leptoclada O.Berg";"Eugenia leptoclada"
"MG";10437;"Eugenia ligustrina (Sw.) Willd.";"Eugenia ligustrina"
"MG";10449;"Eugenia macrosperma DC.";"Eugenia macrosperma"
"MG";10455;"Eugenia mansoi O.Berg";"Eugenia mansoi"
"MG";10460;"Eugenia modesta DC.";"Eugenia modesta"
"MG";10462;"Eugenia moonioides O.Berg";"Eugenia moonioides"
"MG";10466;"Eugenia myrcianthes Nied.";"Eugenia myrcianthes"
"MG";10469;"Eugenia neoformosa Sobral";"Eugenia neoformosa"
"MG";10472;"Eugenia neomyrtifolia Sobral";"Eugenia neomyrtifolia"
"MG";10475;"Eugenia neosilvestris Sobral";"Eugenia neosilvestris"
"MG";10477;"Eugenia neoverrucosa Sobral";"Eugenia neoverrucosa"
"MG";10478;"Eugenia nutans O.Berg";"Eugenia nutans"
"MG";10479;"Eugenia oblongata O.Berg";"Eugenia oblongata"
"MG";10480;"Eugenia oeidocarpa O.Berg";"Eugenia oeidocarpa"
"MG";10482;"Eugenia ophthalmantha Kiaersk.";"Eugenia ophthalmantha"
"MG";10488;"Eugenia pantagensis O.Berg";"Eugenia pantagensis"
"MG";10490;"Eugenia pauciflora DC.";"Eugenia pauciflora"
"MG";10493;"Eugenia pia DC.";"Eugenia pia"
"MG";10496;"Eugenia piresiana Cambess.";"Eugenia piresiana"
"MG";10498;"Eugenia pisiformis Cambess.";"Eugenia pisiformis"
"MG";10500;"Eugenia platyphylla O.Berg";"Eugenia platyphylla"
"MG";10505;"Eugenia pluriflora DC.";"Eugenia pluriflora"
"MG";10507;"Eugenia prasina O.Berg";"Eugenia prasina"
"MG";10517;"Eugenia pyriformis Cambess.";"Eugenia pyriformis"
"MG";10520;"Eugenia repanda O.Berg";"Eugenia repanda"
"MG";10522;"Eugenia rizzoana Mattos";"Eugenia rizzoana"
"MG";10523;"Eugenia robustovenosa Kiaersk.";"Eugenia robustovenosa"
"MG";10532;"Eugenia sonderiana O.Berg";"Eugenia sonderiana"
"MG";10533;"Eugenia speciosa Cambess.";"Eugenia speciosa"
"MG";10535;"Eugenia sphenophylla O.Berg";"Eugenia sphenophylla"
"MG";10540;"Eugenia stictopetala Mart. ex DC.";"Eugenia stictopetala"
"MG";10542;"Eugenia strellensis O.Berg";"Eugenia strellensis"
"MG";10548;"Eugenia subreticulata Glaz.";"Eugenia subreticulata"
"MG";10549;"Eugenia subterminalis DC.";"Eugenia subterminalis"
"MG";10550;"Eugenia subundulata Kiaersk.";"Eugenia subundulata"
"MG";10554;"Eugenia tenuipedunculata Kiaersk.";"Eugenia tenuipedunculata"
"MG";10556;"Eugenia theodorae Kiaersk.";"Eugenia theodorae"
"MG";10559;"Eugenia umbrosa O.Berg";"Eugenia umbrosa"
"MG";10562;"Eugenia vattimoana Mattos";"Eugenia vattimoana"
"MG";10567;"Eugenia viridiflora Cambess.";"Eugenia viridiflora"
"MG";10568;"Eugenia widgrenii Sond. ex O.Berg";"Eugenia widgrenii"
"MG";10571;"Eugenia zuccarinii O.Berg";"Eugenia zuccarinii"
"MG";10573;"Gomidesia blanchetiana O.Berg";"Gomidesia blanchetiana"
"MG";10580;"Marlierea affinis (O.Berg) D.Legrand";"Marlierea affinis"
"MG";10583;"Marlierea choriophylla Kiaersk.";"Marlierea choriophylla"
"MG";10589;"Marlierea eugeniopsoides ( D.Legrand & Kausel) D.Legrand";"Marlierea eugeniopsoides"
"MG";10590;"Marlierea excoriata Mart.";"Marlierea excoriata"
"MG";10591;"Marlierea gardneriana (O.Berg) Nied.";"Marlierea gardneriana"
"MG";10592;"Marlierea gaudichaudiana (O.Berg) Loefgr. & Everett";"Marlierea gaudichaudiana"
"MG";10601;"Marlierea lealcostae G.M.Barroso & Peixoto";"Marlierea lealcostae"
"MG";10605;"Marlierea obscura O.Berg";"Marlierea obscura"
"MG";10607;"Marlierea occhionii D.Legrand";"Marlierea occhionii"
"MG";10611;"Marlierea regeliana O.Berg";"Marlierea regeliana"
"MG";10633;"Myrceugenia alpigena (DC.) Landrum";"Myrceugenia alpigena"
"MG";10634;"Myrceugenia bracteosa (DC.) D.Legrand & Kausel";"Myrceugenia bracteosa"
"MG";10635;"Myrceugenia brevipedicellata (Burret) D.Legrand & Kausel";"Myrceugenia brevipedicellata"
"MG";10636;"Myrceugenia campestris (DC.) D.Legrand & Kausel";"Myrceugenia campestris"
"MG";10640;"Myrceugenia franciscensis (O.Berg) Landrum";"Myrceugenia franciscensis"
"MG";10642;"Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel";"Myrceugenia glaucescens"
"MG";10644;"Myrceugenia hoehnei (Burret) D.Legrand & Kausel";"Myrceugenia hoehnei"
"MG";10647;"Myrceugenia miersiana (Gardner) D.Legrand & Kausel";"Myrceugenia miersiana"
"MG";10648;"Myrceugenia myrcioides (Cambess.) O.Berg";"Myrceugenia myrcioides"
"MG";10652;"Myrceugenia oxysepala (Burret) D.Legrand & Kausel";"Myrceugenia oxysepala"
"MG";10653;"Myrceugenia pilotantha (Kiaersk.) Landrum";"Myrceugenia pilotantha"
"MG";10655;"Myrceugenia rufescens (DC.) D.Legrand & Kausel";"Myrceugenia rufescens"
"MG";10661;"Myrcia amazonica DC.";"Myrcia amazonica"
"MG";10664;"Myrcia anacardiifolia Gardner";"Myrcia anacardiifolia"
"MG";10665;"Myrcia anceps (Spreng.) O.Berg";"Myrcia anceps"
"MG";10672;"Myrcia brasiliensis Kiaersk.";"Myrcia brasiliensis"
"MG";10673;"Myrcia brunea Cambess.";"Myrcia brunea"
"MG";10676;"Myrcia coelosepala Kiaersk.";"Myrcia coelosepala"
"MG";10678;"Myrcia cordiifolia DC.";"Myrcia cordiifolia"
"MG";10679;"Myrcia crocea Kiaersk.";"Myrcia crocea"
"MG";10680;"Myrcia decorticans DC.";"Myrcia decorticans"
"MG";10681;"Myrcia densa (DC.) Sobral";"Myrcia densa"
"MG";10682;"Myrcia diaphana (O.Berg) N.Silveira";"Myrcia diaphana"
"MG";10683;"Myrcia dichrophylla D.Legrand";"Myrcia dichrophylla"
"MG";10684;"Myrcia eriocalyx DC.";"Myrcia eriocalyx"
"MG";10685;"Myrcia eriopus DC.";"Myrcia eriopus"
"MG";10686;"Myrcia eumecephylla (O.Berg) Nied.";"Myrcia eumecephylla"
"MG";10687;"Myrcia felisbertii (DC.) O.Berg";"Myrcia felisbertii"
"MG";10688;"Myrcia fenzliana O.Berg";"Myrcia fenzliana"
"MG";10689;"Myrcia follii G.M.Barroso & Peixoto";"Myrcia follii"
"MG";10695;"Myrcia glazioviana Kiaersk.";"Myrcia glazioviana"
"MG";10698;"Myrcia grandifolia Cambess.";"Myrcia grandifolia"
"MG";10699;"Myrcia guianensis (Aubl.) DC.";"Myrcia guianensis"
"MG";10700;"Myrcia hartwegiana (O.Berg) Kiaersk.";"Myrcia hartwegiana"
"MG";10701;"Myrcia hatschbachii D.Legrand";"Myrcia hatschbachii"
"MG";10702;"Myrcia hebepetala DC.";"Myrcia hebepetala"
"MG";10703;"Myrcia heringii D.Legrand";"Myrcia heringii"
"MG";10704;"Myrcia hexasticha Kiaersk.";"Myrcia hexasticha"
"MG";10707;"Myrcia inconspicua L.Kollmann & Sobral";"Myrcia inconspicua"
"MG";10708;"Myrcia innovans Kiaersk.";"Myrcia innovans"
"MG";10709;"Myrcia insularis Gardner";"Myrcia insularis"
"MG";10712;"Myrcia lacunosa (O.Berg) N.Silveira";"Myrcia lacunosa"
"MG";10715;"Myrcia laruotteana Cambess.";"Myrcia laruotteana"
"MG";10716;"Myrcia lasiantha DC.";"Myrcia lasiantha"
"MG";10717;"Myrcia laxiflora Cambess.";"Myrcia laxiflora"
"MG";10722;"Myrcia lutescens Cambess.";"Myrcia lutescens"
"MG";10727;"Myrcia mischophylla Kiaersk.";"Myrcia mischophylla"
"MG";10728;"Myrcia montana Cambess.";"Myrcia montana"
"MG";10730;"Myrcia multiflora (Lam.) DC.";"Myrcia multiflora"
"MG";10731;"Myrcia mutabilis (O.Berg) N.Silveira";"Myrcia mutabilis"
"MG";10733;"Myrcia oblongata DC.";"Myrcia oblongata"
"MG";10737;"Myrcia palustris DC.";"Myrcia palustris"
"MG";10738;"Myrcia perforata O.Berg";"Myrcia perforata"
"MG";10740;"Myrcia polyantha DC.";"Myrcia polyantha"
"MG";10741;"Myrcia pubescens DC.";"Myrcia pubescens"
"MG";10742;"Myrcia pubiflora DC.";"Myrcia pubiflora"
"MG";10743;"Myrcia pubipetala Miq.";"Myrcia pubipetala"
"MG";10746;"Myrcia ramuliflora (O.Berg) N.Silveira";"Myrcia ramuliflora"
"MG";10748;"Myrcia retorta Cambess.";"Myrcia retorta"
"MG";10753;"Myrcia rufipes DC.";"Myrcia rufipes"
"MG";10754;"Myrcia rupicola D.Legrand";"Myrcia rupicola"
"MG";10756;"Myrcia selloi (Spreng.) N.Silveira";"Myrcia selloi"
"MG";10758;"Myrcia spectabilis DC.";"Myrcia spectabilis"
"MG";10759;"Myrcia splendens (Sw.) DC.";"Myrcia splendens"
"MG";10761;"Myrcia springiana (O.Berg) Kiaersk.";"Myrcia springiana"
"MG";10764;"Myrcia subavenia (O.Berg) N.Silveira";"Myrcia subavenia"
"MG";10765;"Myrcia subcordata DC.";"Myrcia subcordata"
"MG";10766;"Myrcia subsericea A.Gray";"Myrcia subsericea"
"MG";10769;"Myrcia tenuivenosa Kiaersk.";"Myrcia tenuivenosa"
"MG";10772;"Myrcia tomentosa (Aubl.) DC.";"Myrcia tomentosa"
"MG";10773;"Myrcia undulata O.Berg";"Myrcia undulata"
"MG";10774;"Myrcia variabilis DC.";"Myrcia variabilis"
"MG";10775;"Myrcia vauthiereana O.Berg";"Myrcia vauthiereana"
"MG";10776;"Myrcia venulosa DC.";"Myrcia venulosa"
"MG";10777;"Myrcia verrucosa Sobral";"Myrcia verrucosa"
"MG";10785;"Myrcianthes gigantea (D.Legrand) D.Legrand";"Myrcianthes gigantea"
"MG";10786;"Myrcianthes pungens (O.Berg) D.Legrand";"Myrcianthes pungens"
"MG";10788;"Myrciaria cuspidata O.Berg";"Myrciaria cuspidata"
"MG";10789;"Myrciaria delicatula (DC.) O.Berg";"Myrciaria delicatula"
"MG";10790;"Myrciaria disticha O.Berg";"Myrciaria disticha"
"MG";10792;"Myrciaria floribunda (H.West ex Willd.) O.Berg";"Myrciaria floribunda"
"MG";10793;"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand";"Myrciaria glanduliflora"
"MG";10794;"Myrciaria glazioviana (Kiaersk.) G.M.Barroso ex Sobral";"Myrciaria glazioviana"
"MG";10795;"Myrciaria glomerata O.Berg";"Myrciaria glomerata"
"MG";10798;"Myrciaria pilosa Sobral & Couto";"Myrciaria pilosa"
"MG";10802;"Myrciaria tenella (DC.) O.Berg";"Myrciaria tenella"
"MG";10806;"Neomitranthes amblymitra (Burret) Mattos";"Neomitranthes amblymitra"
"MG";10813;"Neomitranthes gracilis (Burret) N.Silveira";"Neomitranthes gracilis"
"MG";10819;"Neomitranthes riedeliana (O.Berg) Mattos";"Neomitranthes riedeliana"
"MG";10820;"Neomitranthes warmingiana (Kiaersk.) Mattos";"Neomitranthes warmingiana"
"MG";10823;"Pimenta pseudocaryophyllus (Gomes) Landrum";"Pimenta pseudocaryophyllus"
"MG";10828;"Plinia cauliflora (Mart.) Kausel";"Plinia cauliflora"
"MG";10830;"Plinia cordifolia (D.Legrand) Sobral";"Plinia cordifolia"
"MG";10831;"Plinia edulis (Vell.) Sobral";"Plinia edulis"
"MG";10832;"Plinia grandifolia (Mattos) Sobral";"Plinia grandifolia"
"MG";10833;"Plinia hatschbachii (Mattos) Sobral";"Plinia hatschbachii"
"MG";10834;"Plinia ilhensis G.M.Barroso";"Plinia ilhensis"
"MG";10835;"Plinia jaboticaba (Vell.) Kausel";"Plinia jaboticaba"
"MG";10836;"Plinia longiacuminata Sobral";"Plinia longiacuminata"
"MG";10837;"Plinia marqueteana G.M.Barroso";"Plinia marqueteana"
"MG";10838;"Plinia martinellii G.M.Barroso & M.Peron";"Plinia martinellii"
"MG";10839;"Plinia muricata Sobral";"Plinia muricata"
"MG";10842;"Plinia phitrantha (Kiaersk.) Sobral";"Plinia phitrantha"
"MG";10845;"Plinia rivularis (Cambess.) Rotman";"Plinia rivularis"
"MG";10847;"Plinia sebastianopolitana G.M.Barroso";"Plinia sebastianopolitana"
"MG";10858;"Psidium cattleyanum Sabine";"Psidium cattleyanum"
"MG";10861;"Psidium decussatum DC.";"Psidium decussatum"
"MG";10867;"Psidium guineense Sw.";"Psidium guineense"
"MG";10872;"Psidium longipetiolatum D.Legrand";"Psidium longipetiolatum"
"MG";10873;"Psidium macahense O.Berg";"Psidium macahense"
"MG";10874;"Psidium myrtoides O.Berg";"Psidium myrtoides"
"MG";10875;"Psidium nutans O.Berg";"Psidium nutans"
"MG";10876;"Psidium oblongatum O.Berg";"Psidium oblongatum"
"MG";10878;"Psidium oligospermum Mart. ex DC.";"Psidium oligospermum"
"MG";10879;"Psidium ovale (Spreng.) Burret";"Psidium ovale"
"MG";10882;"Psidium robustum O.Berg";"Psidium robustum"
"MG";10883;"Psidium rufum Mart. ex DC.";"Psidium rufum"
"MG";10885;"Psidium sartorianum (O.Berg) Nied.";"Psidium sartorianum"
"MG";10888;"Psidium striatulum Mart. ex DC.";"Psidium striatulum"
"MG";10892;"Siphoneugena densiflora O.Berg";"Siphoneugena densiflora"
"MG";10893;"Siphoneugena dussii (Krug & Urb.) Proença";"Siphoneugena dussii"
"MG";10895;"Siphoneugena kiaerskoviana (Burret) Kausel";"Siphoneugena kiaerskoviana"
"MG";10896;"Siphoneugena kuhlmannii Mattos";"Siphoneugena kuhlmannii"
